0	0
1	-1.0
2	-1.0
3	-1.0
4	-1.0
5	-1.0
6	-1.0
7	-1.0
8	-1.0
10	70.0779
11	-1.0
13	67.302
14	-1.0
15	-1.0
16	-1.0
18	49.9098
19	-1.0
21	70.6547
22	-1.0
23	-1.0
24	-1.0
26	68.1028
27	-1.0
28	-1.0
29	-1.0
30	-1.0
31	-1.0
32	-1.0
34	75.7527
35	-1.0
37	14.3288
38	-1.0
40	25.2462
41	-1.0
42	-1.0
44	70.8925
45	-1.0
46	-1.0
47	-1.0
48	-1.0
51	152.85070000000002
52	-1.0
53	-1.0
55	73.675
57	74.2385
58	-1.0
59	-1.0
60	-1.0
61	-1.0
64	66.0283
67	47.2451
70	48.3723
71	-1.0
73	51.0049
75	58.1748
76	-1.0
77	-1.0
79	66.8092
80	-1.0
81	-1.0
82	-1.0
83	-1.0
84	-1.0
85	-1.0
87	53.6041
88	-1.0
89	-1.0
90	-1.0
94	59.2026
95	-1.0
96	-1.0
97	-1.0
99	63.170500000000004
100	-1.0
101	-1.0
102	-1.0
103	-1.0
104	-1.0
105	-1.0
107	66.8092
108	-1.0
109	-1.0
110	-1.0
111	-1.0
114	73.8466
115	-1.0
116	-1.0
118	21.1486
120	25.2981
121	-1.0
122	-1.0
123	-1.0
124	-1.0
126	70.4435
127	-1.0
128	-1.0
129	-1.0
130	-1.0
132	99.0
133	-1.0
134	-1.0
136	99.0
138	69.9677
140	25.9557
141	-1.0
143	33.0176
144	-1.0
145	-1.0
146	-1.0
147	-1.0
148	-1.0
149	-1.0
150	-1.0
152	14.3786
153	-1.0
154	-1.0
155	-1.0
156	-1.0
157	-1.0
158	-1.0
159	-1.0
160	-1.0
163	106.7677
165	49.9055
166	-1.0
167	-1.0
168	-1.0
169	-1.0
170	-1.0
171	-1.0
172	-1.0
173	-1.0
174	-1.0
175	-1.0
176	-1.0
178	20.9101
181	8.2866
183	45.5184
184	-1.0
185	-1.0
186	-1.0
187	-1.0
188	-1.0
189	-1.0
190	-1.0
191	-1.0
192	-1.0
194	31.8373
196	55.0427
197	-1.0
198	-1.0
199	-1.0
200	-1.0
201	-1.0
202	-1.0
203	-1.0
205	74.2385
206	-1.0
208	29.1762
209	-1.0
210	-1.0
211	-1.0
212	-1.0
214	99.0
215	-1.0
216	-1.0
217	-1.0
218	-1.0
221	21.0212
222	-1.0
223	-1.0
224	-1.0
225	-1.0
226	-1.0
227	-1.0
229	20.9202
230	-1.0
231	-1.0
233	72.9231
234	-1.0
235	-1.0
236	-1.0
237	-1.0
239	26.6391
240	-1.0
241	-1.0
242	-1.0
244	99.0
245	-1.0
248	29.1278
249	-1.0
251	14.3541
252	-1.0
253	-1.0
255	31.8373
256	-1.0
257	-1.0
258	-1.0
259	-1.0
261	73.1149
262	-1.0
263	-1.0
264	-1.0
265	-1.0
268	50.0007
270	69.5505
271	-1.0
273	62.9698
274	-1.0
275	-1.0
276	-1.0
277	-1.0
279	99.0
280	-1.0
282	19.5811
283	-1.0
284	-1.0
286	69.5505
287	-1.0
288	-1.0
290	69.5822
292	13.8147
294	19.7414
296	74.2385
298	28.6383
300	10.7203
301	-1.0
303	73.6598
304	-1.0
306	74.2385
307	-1.0
308	-1.0
313	8.7781
314	-1.0
315	-1.0
317	70.6547
318	-1.0
319	-1.0
321	62.9698
323	75.7521
324	-1.0
326	75.8865
329	22.6316
331	72.4946
333	64.4784
334	-1.0
335	-1.0
337	99.0
339	72.9628
340	-1.0
341	-1.0
342	-1.0
343	-1.0
345	29.8449
346	-1.0
347	-1.0
349	73.6822
351	25.5812
352	-1.0
354	24.6699
356	66.0283
357	-1.0
359	70.6547
360	-1.0
361	-1.0
362	-1.0
363	-1.0
366	52.2896
367	-1.0
368	-1.0
369	-1.0
370	-1.0
371	-1.0
372	-1.0
373	-1.0
374	-1.0
376	68.2243
379	69.5505
381	75.8361
382	-1.0
384	21.1108
385	-1.0
386	-1.0
387	-1.0
389	31.0439
391	25.3198
392	-1.0
393	-1.0
394	-1.0
396	13.8137
397	-1.0
399	17.3248
401	70.6547
402	-1.0
403	-1.0
404	-1.0
405	-1.0
407	62.5295
408	-1.0
409	-1.0
410	-1.0
411	-1.0
414	115.4892
415	-1.0
417	69.5505
419	73.0583
420	-1.0
421	-1.0
422	-1.0
423	-1.0
425	74.5571
426	-1.0
429	62.0879
430	-1.0
432	15.7649
434	61.8254
435	-1.0
436	-1.0
437	-1.0
439	99.0
440	-1.0
441	-1.0
442	-1.0
443	-1.0
444	-1.0
446	66.5772
449	143.7229
451	30.4421
452	-1.0
454	29.6746
456	24.3466
457	-1.0
458	-1.0
459	-1.0
460	-1.0
461	-1.0
463	16.1106
464	-1.0
465	-1.0
467	69.5505
468	-1.0
469	-1.0
470	-1.0
471	-1.0
472	-1.0
473	-1.0
474	-1.0
477	23.5099
478	-1.0
479	-1.0
480	-1.0
481	-1.0
482	-1.0
483	-1.0
484	-1.0
485	-1.0
486	-1.0
487	-1.0
489	17.6839
490	-1.0
491	-1.0
493	28.6935
495	99.0
497	66.8092
498	-1.0
499	-1.0
500	-1.0
502	65.3011
503	-1.0
504	-1.0
505	-1.0
506	-1.0
508	25.8404
509	-1.0
511	99.0
512	-1.0
513	-1.0
515	23.5272
516	-1.0
517	-1.0
519	22.5097
521	99.0
522	-1.0
523	-1.0
524	-1.0
526	70.9385
527	-1.0
529	61.1981
532	12.629
533	-1.0
534	-1.0
535	-1.0
536	-1.0
537	-1.0
538	-1.0
539	-1.0
540	-1.0
541	-1.0
542	-1.0
543	-1.0
544	-1.0
545	-1.0
547	66.8092
549	31.2896
550	-1.0
551	-1.0
552	-1.0
553	-1.0
556	48.7675
558	14.0475
559	-1.0
560	-1.0
563	59.9168
565	33.4664
566	-1.0
567	-1.0
568	-1.0
569	-1.0
572	150.9785
573	-1.0
575	99.0
576	-1.0
578	62.9698
579	-1.0
580	-1.0
582	73.7328
583	-1.0
586	60.3236
588	26.2813
589	-1.0
590	-1.0
591	-1.0
592	-1.0
595	61.2723
596	-1.0
597	-1.0
598	-1.0
600	99.0
601	-1.0
602	-1.0
603	-1.0
604	-1.0
605	-1.0
606	-1.0
607	-1.0
608	-1.0
609	-1.0
610	-1.0
611	-1.0
612	-1.0
614	73.9517
615	-1.0
618	62.9698
619	-1.0
621	75.5057
622	-1.0
624	73.355
625	-1.0
626	-1.0
627	-1.0
628	-1.0
629	-1.0
631	69.5505
632	-1.0
633	-1.0
634	-1.0
635	-1.0
636	-1.0
637	-1.0
638	-1.0
639	-1.0
641	99.0
643	17.4968
644	-1.0
646	31.596600000000002
648	99.0
649	-1.0
650	-1.0
652	29.8377
653	-1.0
655	64.1613
656	-1.0
657	-1.0
658	-1.0
660	65.6585
661	-1.0
662	-1.0
664	66.0283
666	23.077
667	-1.0
669	29.5828
670	-1.0
671	-1.0
673	66.6649
674	-1.0
677	56.4892
679	35.788
680	-1.0
681	-1.0
682	-1.0
683	-1.0
685	62.3753
688	73.9516
689	-1.0
691	70.6547
692	-1.0
693	-1.0
695	34.1087
696	-1.0
698	51.9769
700	18.4401
701	-1.0
703	74.2385
704	-1.0
705	-1.0
706	-1.0
707	-1.0
708	-1.0
709	-1.0
710	-1.0
711	-1.0
713	68.3181
714	-1.0
715	-1.0
716	-1.0
717	-1.0
718	-1.0
720	49.5234
721	-1.0
723	73.5153
724	-1.0
726	12.6752
727	-1.0
728	-1.0
729	-1.0
730	-1.0
731	-1.0
732	-1.0
733	-1.0
735	72.1597
737	70.6547
739	16.7608
741	99.0
742	-1.0
743	-1.0
744	-1.0
745	-1.0
746	-1.0
747	-1.0
748	-1.0
751	32.6791
752	-1.0
753	-1.0
755	66.0283
756	-1.0
757	-1.0
758	-1.0
760	69.5505
762	99.0
765	160.0058
766	-1.0
768	73.1813
769	-1.0
771	70.2066
772	-1.0
773	-1.0
774	-1.0
776	29.0754
778	66.8092
780	65.6585
781	-1.0
782	-1.0
783	-1.0
785	62.9698
786	-1.0
787	-1.0
788	-1.0
789	-1.0
790	-1.0
792	76.2205
793	-1.0
797	68.2418
798	-1.0
799	-1.0
801	16.6844
802	-1.0
804	68.0178
805	-1.0
806	-1.0
807	-1.0
809	58.0429
810	-1.0
811	-1.0
812	-1.0
814	7.919600000000001
815	-1.0
816	-1.0
817	-1.0
819	18.3205
820	-1.0
821	-1.0
822	-1.0
823	-1.0
825	8.4667
826	-1.0
827	-1.0
828	-1.0
831	69.5505
832	-1.0
833	-1.0
834	-1.0
835	-1.0
836	-1.0
837	-1.0
838	-1.0
840	29.7338
841	-1.0
842	-1.0
843	-1.0
844	-1.0
845	-1.0
846	-1.0
848	72.4946
849	-1.0
850	-1.0
852	67.0271
853	-1.0
854	-1.0
855	-1.0
856	-1.0
857	-1.0
858	-1.0
860	62.9698
861	-1.0
862	-1.0
863	-1.0
864	-1.0
866	70.6166
867	-1.0
868	-1.0
869	-1.0
870	-1.0
871	-1.0
872	-1.0
873	-1.0
874	-1.0
875	-1.0
876	-1.0
877	-1.0
879	27.5024
882	20.9714
883	-1.0
885	70.23
886	-1.0
887	-1.0
888	-1.0
889	-1.0
890	-1.0
891	-1.0
892	-1.0
894	45.97
895	-1.0
897	99.0
899	74.4537
900	-1.0
901	-1.0
902	-1.0
903	-1.0
905	14.016
906	-1.0
907	-1.0
908	-1.0
909	-1.0
910	-1.0
911	-1.0
912	-1.0
915	55.624
916	-1.0
917	-1.0
919	70.4942
920	-1.0
921	-1.0
923	67.8995
924	-1.0
925	-1.0
926	-1.0
927	-1.0
929	15.3717
930	-1.0
932	69.1149
933	-1.0
934	-1.0
935	-1.0
937	51.5583
938	-1.0
939	-1.0
940	-1.0
941	-1.0
942	-1.0
944	69.5505
946	65.6585
948	70.0753
949	-1.0
950	-1.0
951	-1.0
952	-1.0
954	99.0
955	-1.0
956	-1.0
957	-1.0
958	-1.0
959	-1.0
962	172.2406
963	-1.0
965	99.0
966	-1.0
967	-1.0
969	99.0
970	-1.0
971	-1.0
972	-1.0
974	66.6646
975	-1.0
976	-1.0
977	-1.0
978	-1.0
979	-1.0
980	-1.0
981	-1.0
983	73.3374
984	-1.0
986	43.0455
987	-1.0
988	-1.0
989	-1.0
990	-1.0
991	-1.0
993	24.3579
995	17.9987
996	-1.0
997	-1.0
998	-1.0
1000	64.8552
1002	13.2839
1003	-1.0
1004	-1.0
1005	-1.0
1006	-1.0
1009	16.5984
1010	-1.0
1011	-1.0
1012	-1.0
1013	-1.0
1015	36.0292
1018	48.8504
1019	-1.0
1021	76.2127
1023	36.0292
1024	-1.0
1025	-1.0
1027	9.3511
1028	-1.0
1029	-1.0
1032	32.9993
1033	-1.0
1034	-1.0
1035	-1.0
1036	-1.0
1037	-1.0
1038	-1.0
1039	-1.0
1042	66.0283
1044	72.8913
1045	-1.0
1046	-1.0
1048	32.5411
1049	-1.0
1050	-1.0
1053	7.1486
1054	-1.0
1057	67.8358
1060	70.6547
1062	67.9832
1063	-1.0
1064	-1.0
1065	-1.0
1068	5.6061
1070	66.5775
1071	-1.0
1072	-1.0
1073	-1.0
1075	71.8272
1076	-1.0
1077	-1.0
1078	-1.0
1079	-1.0
1080	-1.0
1082	48.6559
1083	-1.0
1085	70.0359
1087	21.3281
1088	-1.0
1089	-1.0
1091	68.0937
1092	-1.0
1094	21.4562
1097	68.024
1098	-1.0
1099	-1.0
1101	55.4455
1102	-1.0
1103	-1.0
1104	-1.0
1106	66.0283
1108	21.4571
1109	-1.0
1110	-1.0
1112	21.0296
1114	70.6547
1117	69.2409
1118	-1.0
1119	-1.0
1120	-1.0
1121	-1.0
1122	-1.0
1123	-1.0
1124	-1.0
1127	72.4946
1128	-1.0
1129	-1.0
1130	-1.0
1131	-1.0
1133	76.2245
1134	-1.0
1136	66.0283
1137	-1.0
1138	-1.0
1139	-1.0
1141	65.9716
1142	-1.0
1143	-1.0
1144	-1.0
1146	70.6547
1148	70.6469
1149	-1.0
1150	-1.0
1152	48.0027
1154	18.3951
1155	-1.0
1156	-1.0
1157	-1.0
1158	-1.0
1159	-1.0
1162	117.8897
1163	-1.0
1164	-1.0
1165	-1.0
1166	-1.0
1167	-1.0
1169	10.154
1171	13.8365
1173	73.4228
1174	-1.0
1175	-1.0
1177	69.5505
1178	-1.0
1179	-1.0
1181	20.9039
1182	-1.0
1183	-1.0
1184	-1.0
1185	-1.0
1187	66.5437
1188	-1.0
1190	18.4157
1191	-1.0
1192	-1.0
1193	-1.0
1195	16.8979
1245	63.9139
1246	-1.0
1247	-1.0
1248	-1.0
1250	59.9524
1251	-1.0
1252	-1.0
1253	-1.0
1254	-1.0
1256	72.4946
1258	72.4946
1259	-1.0
1260	-1.0
1262	76.2268
1263	-1.0
1264	-1.0
1266	68.4486
1268	62.9698
1270	17.0009
1272	72.7982
1273	-1.0
1274	-1.0
1275	-1.0
1276	-1.0
1278	66.8092
1279	-1.0
1280	-1.0
1281	-1.0
1282	-1.0
1283	-1.0
1284	-1.0
1285	-1.0
1288	161.2408
1289	-1.0
1291	74.2385
1292	-1.0
1294	20.6475
1296	99.0
1301	117.604
1302	-1.0
1304	13.981
1305	-1.0
1306	-1.0
1307	-1.0
1309	66.0283
1311	57.3794
1313	14.0311
1314	-1.0
1316	29.4286
1318	74.2385
1320	62.9698
1321	-1.0
1322	-1.0
1323	-1.0
1324	-1.0
1325	-1.0
1326	-1.0
1327	-1.0
1328	-1.0
1329	-1.0
1331	50.9274
1332	-1.0
1333	-1.0
1334	-1.0
1335	-1.0
1336	-1.0
1338	28.7643
1339	-1.0
1340	-1.0
1341	-1.0
1343	99.0
1344	-1.0
1345	-1.0
1346	-1.0
1348	38.3719
1349	-1.0
1350	-1.0
1352	62.9698
1353	-1.0
1354	-1.0
1355	-1.0
1361	128.5656
1363	66.8092
1364	-1.0
1365	-1.0
1366	-1.0
1368	21.6121
1369	-1.0
1370	-1.0
1372	72.4946
1373	-1.0
1374	-1.0
1375	-1.0
1378	131.7039
1381	36.0292
1382	-1.0
1383	-1.0
1385	66.1805
1386	-1.0
1387	-1.0
1388	-1.0
1389	-1.0
1390	-1.0
1391	-1.0
1392	-1.0
1393	-1.0
1394	-1.0
1395	-1.0
1396	-1.0
1400	61.0068
1401	-1.0
1402	-1.0
1403	-1.0
1404	-1.0
1405	-1.0
1406	-1.0
1407	-1.0
1408	-1.0
1411	73.6876
1412	-1.0
1413	-1.0
1414	-1.0
1415	-1.0
1417	45.8325
1418	-1.0
1420	99.0
1421	-1.0
1422	-1.0
1423	-1.0
1425	24.4949
1426	-1.0
1427	-1.0
1428	-1.0
1429	-1.0
1432	147.73250000000002
1433	-1.0
1435	65.6585
1438	52.6192
1439	-1.0
1442	54.1621
1443	-1.0
1444	-1.0
1445	-1.0
1447	61.4832
1448	-1.0
1449	-1.0
1451	13.7661
1452	-1.0
1453	-1.0
1455	70.9167
1456	-1.0
1457	-1.0
1458	-1.0
1459	-1.0
1460	-1.0
1462	72.7484
1464	62.9698
1465	-1.0
1466	-1.0
1467	-1.0
1469	68.678
1470	-1.0
1471	-1.0
1474	35.9062
1475	-1.0
1476	-1.0
1477	-1.0
1480	26.1098
1481	-1.0
1483	52.0
1484	-1.0
1488	171.786
1489	-1.0
1490	-1.0
1491	-1.0
1492	-1.0
1493	-1.0
1494	-1.0
1495	-1.0
1496	-1.0
1497	-1.0
1498	-1.0
1500	67.0288
1503	56.7345
1506	145.627
1507	-1.0
1508	-1.0
1509	-1.0
1511	99.0
1514	26.6855
1516	16.6225
1517	-1.0
1518	-1.0
1519	-1.0
1521	72.1499
1522	-1.0
1524	99.0
1526	26.0553
1527	-1.0
1528	-1.0
1530	62.9698
1531	-1.0
1532	-1.0
1533	-1.0
1534	-1.0
1535	-1.0
1536	-1.0
1537	-1.0
1538	-1.0
1539	-1.0
1544	70.0524
1545	-1.0
1548	46.411
1550	62.9698
1552	99.0
1554	31.8373
1556	69.5505
1558	67.1017
1559	-1.0
1560	-1.0
1562	29.9412
1565	68.0516
1567	60.6091
1569	47.4589
1570	-1.0
1571	-1.0
1573	36.0292
1574	-1.0
1575	-1.0
1577	99.0
1578	-1.0
1579	-1.0
1580	-1.0
1582	26.5488
1583	-1.0
1584	-1.0
1586	65.6973
1587	-1.0
1588	-1.0
1589	-1.0
1590	-1.0
1592	62.5376
1594	66.8092
1595	-1.0
1598	65.6585
1601	22.8737
1602	-1.0
1603	-1.0
1604	-1.0
1606	36.0292
1607	-1.0
1608	-1.0
1609	-1.0
1610	-1.0
1612	99.0
1613	-1.0
1614	-1.0
1615	-1.0
1616	-1.0
1617	-1.0
1618	-1.0
1619	-1.0
1621	17.5346
1622	-1.0
1623	-1.0
1624	-1.0
1625	-1.0
1626	-1.0
1627	-1.0
1629	17.8457
1630	-1.0
1632	20.9796
1633	-1.0
1634	-1.0
1635	-1.0
1636	-1.0
1638	26.5478
1639	-1.0
1640	-1.0
1642	63.4093
1644	76.1665
1646	21.6511
1647	-1.0
1648	-1.0
1650	32.6303
1651	-1.0
1652	-1.0
1653	-1.0
1654	-1.0
1656	32.6278
1657	-1.0
1658	-1.0
1659	-1.0
1660	-1.0
1661	-1.0
1663	75.4793
1664	-1.0
