1	-59.30821432580985	4.930821432580985	-10.0
2	-72.09750397560275	6.209750397560275	-20.0
3	-58.001041655364105	4.8001041655364105	-20.0
4	-61.26499780552028	5.126499780552028	-20.0
5	-76.95438745892609	6.695438745892609	-20.0
6	-81.81148933144334	7.181148933144334	-20.0
7	-67.96697335552375	5.796697335552375	-10.0
8	-66.69426778784606	5.669426778784606	-40.0
9	-58.13252538564748	4.813252538564749	-40.0
10	-72.9402891636192	6.29402891636192	-40.0
11	-51.70239801258436	4.170239801258436	-40.0
12	-66.05443782609902	5.6054437826099015	-20.0
13	55.245863555542066	3.4754136444457937	90.0
14	-85.61011837049324	7.561011837049324	-20.0
15	-64.95179705887696	5.495179705887697	-20.0
16	-58.001041655364105	4.8001041655364105	-20.0
17	-71.9910477407827	6.19910477407827	-20.0
18	-24.904026301640773	1.4904026301640774	-40.0
19	-32.70352395554487	2.270352395554487	-20.0
20	-91.41277541025119	8.141277541025119	-20.0
21	-64.95179705887696	5.495179705887697	-20.0
22	-71.9506080585842	7.195060805858419	-20.0
23	-58.001041655364105	4.8001041655364105	-20.0
24	-34.58149710656371	2.458149710656371	-20.0
25	-64.93723691632115	5.493723691632115	-20.0
26	-58.001041655364105	4.8001041655364105	-40.0
27	-57.93537316012049	4.793537316012049	-20.0
28	-58.78626855991346	4.878626855991346	-40.0
29	-47.923343734433544	3.7923343734433543	-20.0
30	-52.30957338475537	4.230957338475537	-10.0
31	-43.01908539011946	3.301908539011946	-20.0
32	-70.54832780515082	6.054832780515081	-20.0
33	-22.80351514233493	1.280351514233493	-20.0
34	-42.089406351629506	3.2089406351629504	-20.0
35	-74.65369285663425	6.465369285663425	-20.0
36	-71.9910477407827	6.19910477407827	90.0
37	66.99652200209717	2.3003477997902837	-10.0
38	-52.30957338475537	4.230957338475537	-20.0
39	-93.25196694373051	8.325196694373052	-20.0
40	-81.9506080585842	7.195060805858419	-40.0
41	-65.70718086566578	5.570718086566578	-40.0
42	-56.71669936971148	4.671669936971147	-10.0
43	-52.702341856155854	4.270234185615585	-10.0
44	-81.52265375389814	7.152265375389814	-20.0
45	-61.26499780552028	5.126499780552028	-40.0
46	-52.04759208325727	4.2047592083257275	-20.0
47	-52.30957338475537	4.230957338475537	90.0
48	67.36816401614752	2.2631835983852477	-20.0
49	-42.31872522238463	3.2318725222384628	-20.0
50	-66.05443782609902	5.6054437826099015	-20.0
51	-29.622945752358387	1.9622945752358387	-20.0
52	-58.001041655364105	4.8001041655364105	-40.0
53	-67.60902707041666	5.760902707041667	-40.0
54	-56.126781808402804	4.61267818084028	-20.0
55	-53.722419878135746	4.372241987813575	-20.0
56	-50.81788823542933	4.081788823542933	-20.0
57	-45.04425773218774	3.504425773218774	-20.0
58	-61.189159008524456	5.118915900852445	-20.0
59	-45.04425773218774	3.504425773218774	-20.0
60	-72.09750397560275	6.209750397560275	-20.0
61	-43.343365157104344	3.3343365157104343	-20.0
62	-81.9506080585842	7.195060805858419	-40.0
63	-42.36819426535871	3.2368194265358707	-40.0
64	-57.53283075938146	4.753283075938146	-20.0
65	-58.0288454993455	4.80288454993455	-40.0
66	-70.24690863438555	6.024690863438555	-40.0
67	-43.228451664198865	3.3228451664198864	-40.0
68	-65.83421889844972	5.583421889844972	-20.0
69	-22.94681427996865	1.2946814279968648	-20.0
70	-40.31913587159107	3.031913587159107	-20.0
71	-81.81148933144334	7.181148933144334	-20.0
72	-26.722649569232466	2.6722649569232466	180.0
73	-70.56616216997739	6.056616216997739	-40.0
74	71.25833518600868	1.8741664813991317	-20.0
75	-45.35788455210521	3.535788455210521	-20.0
76	-56.37326816173301	4.637326816173301	-20.0
77	-54.828227714242736	4.482822771424273	-20.0
78	-35.5049014897137	2.55049014897137	100.0
79	-91.9200219726533	8.19200219726533	-40.0
80	100.0	1.30080744155313	-40.0
81	-57.816838038498524	4.781683803849853	-20.0
82	-46.85172994582479	3.6851729945824796	-40.0
83	-68.25890489873629	5.82589048987363	-40.0
84	-60.07284693324316	5.0072846933243165	-20.0
85	-46.74914965002592	3.6749149650025923	-40.0
86	-43.942598604113975	3.3942598604113976	-10.0
87	-55.866763565789114	4.586676356578911	-20.0
88	-55.12405123656342	4.512405123656341	-40.0
89	-66.19572937510466	5.6195729375104655	-20.0
90	-76.38584186406014	6.638584186406014	-20.0
91	-66.90140595802532	5.690140595802532	-20.0
92	-66.05443782609902	5.6054437826099015	-20.0
93	-58.001041655364105	4.8001041655364105	-40.0
94	-51.83790147701005	4.183790147701005	-20.0
95	-25.91760032165653	1.591760032165653	-20.0
96	-58.001041655364105	4.8001041655364105	-20.0
97	-58.78626855991346	4.878626855991346	-20.0
98	-43.942598604113975	3.3942598604113976	-20.0
99	-50.81788823542933	4.081788823542933	-20.0
100	-52.30957338475537	4.230957338475537	-40.0
101	-65.97079595646287	5.597079595646287	-20.0
102	-51.52156066431029	4.152156066431029	-20.0
103	-74.17109941398854	6.417109941398854	-20.0
104	-66.05443782609902	5.6054437826099015	-40.0
105	-55.719689412768325	4.5719689412768325	-20.0
106	-47.12317335573563	3.712317335573563	-20.0
107	-66.05443782609902	5.6054437826099015	-40.0
108	-53.0	4.3	-20.0
109	-67.82058456985712	5.7820584569857125	-40.0
110	-64.93723691632115	5.493723691632115	-20.0
111	-51.938645662443605	4.19386456624436	-20.0
112	-58.001041655364105	4.8001041655364105	90.0
113	-71.82952369216505	6.182952369216506	-40.0
114	67.97728445445476	2.202271554554524	-10.0
115	-97.34031142605343	8.734031142605343	-20.0
116	-52.06304791619361	4.206304791619361	-40.0
117	-74.65369285663425	6.465369285663425	-20.0
118	-74.82044430578982	6.482044430578982	-20.0
119	-64.93723691632115	5.493723691632115	-20.0
120	-43.942598604113975	3.3942598604113976	-20.0
121	-74.65369285663425	6.465369285663425	-40.0
122	-60.97607281852929	5.0976072818529286	-20.0
123	-67.69064048873092	5.769064048873092	-20.0
124	-74.65369285663425	6.465369285663425	-20.0
125	-45.04425773218774	3.504425773218774	100.0
