1	0	0
2	1	-47.583
3	1	-55.035
4	2	24.946999999999996
5	1	-60.34
6	1	-34.217
7	1	-52.78
8	1	-55.035
9	1	-49.833
10	1	-47.583
11	1	-53.433
12	1	-45.62
13	2	22.791000000000004
14	1	-52.952
15	1	-25.52
16	1	-24.264
17	1	-53.433
18	1	-39.333
19	1	-60.34
20	1	-60.126
21	1	-43.497
22	2	15.729
23	1	-51.734
24	1	-38.984
25	1	-41.381
26	1	-60.201
27	1	-61.246
28	1	-43.741
29	1	-38.211
30	2	26.019999999999996
31	1	-47.811
32	2	31.056
33	1	-45.802
34	1	-66.922
35	1	-32.451
36	1	-56.174
37	1	-55.035
38	1	-31.074
39	1	-45.978
40	2	60.19
41	1	-57.528
42	1	-37.133
43	1	-64.359
44	1	-45.773
45	1	-51.382
46	1	-33.741
47	1	-54.511
48	1	-39.333
49	1	-56.524
50	2	77.657
51	2	19.816000000000003
52	1	-28.88
53	1	-40.414
54	1	-50.101
55	1	-36.928
56	1	-29.621
57	1	-64.149
58	1	-24.124
59	1	-56.524
60	1	-32.549
61	1	-15.312
62	1	-60.34
63	1	-38.909
64	1	-41.927
65	1	-37.822
66	1	-46.524
67	1	-25.312
68	1	-46.217
69	1	-34.217
70	1	-56.524
71	1	-49.513
72	1	-28.88
73	1	-44.921
74	1	-43.741
75	1	-45.862
76	1	-50.795
77	1	-32.401
78	1	-20.07
79	1	-36.96
80	1	-28.88
81	1	-25.312
82	1	-28.88
83	1	-68.636
84	1	-59.992
85	1	-56.239
86	1	-38.221
87	1	-32.406
88	1	-39.333
89	1	-32.137
90	1	-62.181
91	1	-28.88
92	1	-60.696
93	1	-50.201
94	1	-51.246
95	1	-66.922
96	1	-39.302
97	1	-43.741
98	1	-32.549
99	1	-52.78
100	1	-31.095
101	1	-53.479
102	1	-30.52
103	1	-53.433
104	1	-60.34
105	2	-4.1469999999999985
106	1	-53.433
107	1	-51.773
108	1	-24.45
109	2	10.307000000000002
110	2	21.982
111	1	-45.101
112	1	-24.16
113	2	24.113999999999997
114	1	-46.53
115	1	-53.65
116	1	-37.65
117	1	-34.217
118	1	-29.621
119	1	-47.774
120	1	-60.34
121	1	-45.914
122	1	-58.334
123	1	-47.583
124	1	-32.549
125	1	-14.884
126	1	-25.505
127	1	-45.42
128	1	-43.741
129	1	-50.775
130	1	-34.217
131	1	-56.682
132	1	-35.101
133	1	-54.24
134	1	-50.512
135	1	-64.149
136	1	-41.325
137	1	-41.344
138	1	-39.333
139	1	-53.433
140	1	-66.922
141	1	-42.626
142	1	-27.974
143	1	-33.427
144	1	-32.1
145	1	-50.201
146	2	39.039
147	2	19.754000000000005
148	1	-41.286
149	1	-48.608
150	1	-39.039
151	1	-34.217
152	1	-43.741
153	1	-46.53
154	2	14.299
155	1	-46.389
156	1	-46.389
157	1	-55.035
158	1	-51.645
159	1	-32.549
160	1	-50.338
161	3	130.11800000000002
162	1	-35.838
163	1	-28.88
164	1	-50.201
165	1	-43.741
166	1	-32.451
167	1	-61.366
168	2	23.792
169	1	-51.945
170	1	-55.035
171	1	-40.86
172	1	-32.549
173	1	-36.838
174	1	-46.53
175	1	-68.636
176	1	-46.389
177	1	-37.659
178	1	-56.524
179	1	-35.52
180	3	88.048
181	1	-38.988
182	1	-34.217
183	2	35.24699999999999
184	1	-45.1
185	1	-29.454
186	2	13.134000000000007
187	1	-34.217
188	1	-42.078
189	1	-51.499
190	1	-41.908
191	1	-51.499
192	1	-47.583
193	1	-42.882
194	1	-32.549
195	1	-56.524
196	1	-38.75
197	1	-37.015
198	1	-39.333
199	1	-46.53
200	1	-38.201
201	1	-25.312
202	1	-37.817
203	1	-46.057
204	1	-15.312
205	1	-43.741
206	1	-32.549
207	1	-38.654
208	1	-51.401
209	1	-49.246
210	1	-40.912
211	1	-29.35
212	1	-40.201
213	1	-46.976
214	1	-48.226
215	1	-39.333
216	2	20.753999999999998
217	1	-45.822
218	1	-39.333
219	1	-52.19
220	1	-42.809
221	1	-56.524
222	1	-38.984
223	1	-47.583
224	1	-39.333
225	1	-29.354
226	1	-34.217
227	1	-40.201
228	1	-34.217
229	1	-38.993
230	2	32.397
231	1	-43.563
232	1	-32.748
233	1	-39.333
234	1	-31.966
235	1	-66.922
236	1	-53.433
237	1	-37.583
238	1	-39.333
239	1	-47.337
240	1	-47.675
241	1	-46.53
242	1	-38.299
243	1	-20.981
244	1	-39.802
245	1	-32.549
246	1	-42.124
247	1	-32.549
248	2	23.509999999999998
249	1	-53.433
250	1	-28.88
251	1	-31.495
252	1	-28.88
253	1	-56.524
254	1	-40.339
255	1	-32.549
256	1	-25.312
257	1	-48.732
258	1	-38.993
259	1	-36.5
260	2	39.66
261	2	14.671999999999997
262	1	-28.88
263	1	-53.433
264	2	28.200999999999993
265	1	-53.433
266	1	-31.826
267	1	-29.006
268	1	-57.024
269	1	-28.88
270	1	-22.549
271	1	-41.84
272	2	-1.531000000000006
273	1	-25.312
274	1	-46.53
275	1	-33.049
276	1	-51.499
277	1	-43.741
278	1	-47.583
279	1	-38.401
280	1	-31.072
281	1	-32.429
282	1	-43.741
283	2	-3.448999999999998
284	1	-46.53
285	1	-37.101
286	1	-24.217
287	1	-41.908
288	1	-55.0
289	1	-51.499
290	1	-28.88
291	1	-46.53
292	2	4.689
293	4	191.804
294	1	-51.196
295	1	-32.549
296	1	-31.247
297	1	-37.443
298	1	-49.434
299	1	-32.549
300	1	-54.541
301	1	-33.741
302	1	-41.183
303	1	-53.433
304	1	-49.215
305	1	-47.583
306	1	-31.556
307	1	-52.78
308	1	-34.761
309	1	-41.306
310	1	-42.702
311	1	-50.259
312	1	-46.53
313	2	26.729999999999997
314	1	-61.366
315	2	16.093000000000004
316	1	-39.333
317	2	-66.66
318	3	76.896
319	1	-46.389
320	1	-40.952
321	1	-29.944
322	1	-34.217
323	1	-53.479
324	1	-35.962
325	1	-55.035
326	1	-53.433
327	1	-38.818
328	1	-41.904
329	1	-50.724
330	1	-55.858
331	1	-46.852
332	1	-43.523
333	1	-60.34
334	1	-52.881
335	1	-18.969
336	1	-32.399
337	1	-41.908
338	1	-21.834
339	5	259.754
340	2	21.699000000000005
341	1	-61.014
342	1	-60.34
343	1	-41.344
344	1	-68.636
345	1	-53.433
346	1	-18.393
347	1	-68.636
348	1	-31.708
349	1	-32.754
350	1	-46.145
351	1	-41.908
352	1	-32.121
353	1	-60.34
354	1	-32.019
355	1	-54.543
356	1	-25.312
357	1	-50.125
358	1	-33.632
359	1	-46.389
360	1	-33.914
361	1	-48.221
362	1	-56.043
363	1	-39.333
364	1	-48.706
365	1	-34.217
366	1	-34.217
367	1	-36.341
368	1	-47.583
369	1	-30.045
370	1	-53.433
371	1	-64.149
372	1	-55.069
373	1	-49.201
374	1	-28.88
375	2	41.105999999999995
376	1	-60.34
377	1	-34.217
378	1	-35.616
379	1	-36.998
380	1	-56.524
381	1	-43.741
382	1	-56.484
383	1	-61.122
384	1	-40.824
385	1	-45.538
386	2	21.452999999999996
387	1	-23.668
388	1	-34.217
389	1	-34.969
390	1	-55.035
391	2	49.318
392	1	-59.027
393	1	-39.333
